日期,品类,产品名称,产品ID,价格
2026-03-01,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-02,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-03,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-04,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-05,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-06,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-07,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-08,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1400.0
2026-03-09,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-10,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-11,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-12,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-13,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-14,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-15,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-16,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1460.0
2026-03-17,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-18,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-19,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-20,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-21,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-22,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1470.0
2026-03-23,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1480.0
2026-03-24,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1450.0
2026-03-25,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1450.0
2026-03-26,disk,三星 990EVO PLUS 1T,1f6dccfc-c8aa-4548-b906-ef40915e131e,1440.0
2026-02-19,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-20,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-21,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-22,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-23,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-24,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-25,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-26,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-27,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-02-28,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-03-01,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-03-02,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-03-03,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2300.0
2026-03-04,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-05,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-06,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-07,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-08,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-09,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-10,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-11,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-12,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-13,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-14,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-15,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-16,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2270.0
2026-03-17,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-18,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-19,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-20,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-21,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-22,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-23,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2280.0
2026-03-24,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2260.0
2026-03-25,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2260.0
2026-03-26,disk,三星 990EVO PLUS 2T,e8727be1-56a1-4bc7-90fe-16528b4fa52f,2260.0
2026-02-19,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-20,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-21,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-22,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-23,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-24,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-25,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-26,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-27,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-02-28,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-03-01,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-03-02,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-03-03,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1550.0
2026-03-04,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-05,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-06,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-07,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-08,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-09,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-10,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-11,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-12,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-13,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-14,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-15,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-16,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1540.0
2026-03-17,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-18,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-19,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-20,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-21,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-22,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-23,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1590.0
2026-03-24,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-25,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-03-26,disk,三星 990PRO 1TB nvme pcie4.0,38c61961-e86e-4584-9cf4-7ea2acf5eda7,1520.0
2026-02-19,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-20,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-21,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-22,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-23,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-24,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-25,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-26,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-27,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-02-28,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-01,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-02,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-03,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-04,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2320.0
2026-03-05,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2320.0
2026-03-06,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-07,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-08,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2400.0
2026-03-09,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-10,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-11,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-12,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-13,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-14,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-15,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-16,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2480.0
2026-03-17,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-18,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-19,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-20,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-21,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-22,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-23,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2540.0
2026-03-24,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-25,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2520.0
2026-03-26,disk,三星 990PRO 2TB nvme pcie4.0,229651f6-ee22-4086-8e76-517cf46d240e,2470.0
2026-02-19,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-20,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-21,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-22,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-23,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-24,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-25,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-26,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-27,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-02-28,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-01,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-02,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-03,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-04,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-05,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-06,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-07,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-08,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4200.0
2026-03-09,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-10,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-11,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-12,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-13,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-14,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-15,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-16,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-17,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-18,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-19,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-20,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-21,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-22,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4650.0
2026-03-23,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4690.0
2026-03-24,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4670.0
2026-03-25,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4770.0
2026-03-26,disk,三星 990PRO 4TB nvme pcie4.0,3195bde1-e4c1-488d-b47f-17e3469e99c4,4770.0
2026-02-19,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-20,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-21,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-22,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-23,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-24,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1700.0
2026-02-25,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-02-26,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-02-27,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-02-28,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-01,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-02,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-03,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-04,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-05,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-06,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-07,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-08,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1680.0
2026-03-09,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-10,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-11,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-12,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-13,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-14,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-15,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-16,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-17,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-18,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-19,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-20,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-21,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-22,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-23,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1730.0
2026-03-24,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1720.0
2026-03-25,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1720.0
2026-03-26,disk,三星 9100PRO 1T,0c95a276-0681-473b-9fc6-3fa788fe3aa4,1720.0
2026-02-19,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-20,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-21,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-22,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-23,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-24,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-25,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-26,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-27,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-02-28,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-03-01,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-03-02,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-03-03,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2800.0
2026-03-04,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-05,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-06,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-07,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-08,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-09,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-10,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-11,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-12,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-13,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-14,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-15,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-16,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-17,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-18,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-19,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
2026-03-20,disk,三星 9100 pro 2t,32164ae6-bb65-4707-8b0d-c5bd0dc681ac,2760.0
